data,regiao,classe,consumo,consumidores
2005-01-10,Centro-Oeste,Residencial,546683.4,3440145
2005-01-10,Centro-Oeste,Rural,165833.30000000002,268720
2005-01-10,Nordeste,Comercial,645190.0,937184
2005-01-10,Nordeste,Industrial,2220117.9,65572
2005-01-10,Nordeste,Outros,579478.4,181875
2005-01-10,Nordeste,Residencial,1112111.1,11697390
2005-01-10,Nordeste,Rural,292641.6,745430
2005-01-10,Norte,Comercial,219890.9,250494
2005-01-10,Norte,Industrial,980173.9,13482
2005-01-10,Norte,Outros,196018.0,35154
2005-01-10,Norte,Residencial,372756.5,2482088
2005-01-10,Norte,Rural,27339.2,128916
2005-01-10,Sudeste,Comercial,2520176.2,2089568
2005-01-10,Sudeste,Industrial,7770444.899999999,230743
2005-01-10,Sudeste,Outros,1495933.3,182461
2005-01-10,Sudeste,Residencial,3773673.1,23652402
2005-01-10,Sudeste,Rural,514621.2,879900
2005-01-10,Sul,Comercial,688045.1,726012
2005-01-10,Sul,Industrial,2092679.1,166522
2005-01-10,Sul,Outros,402043.1,88651
2005-01-10,Sul,Residencial,1112763.3,7092486
2005-01-10,Sul,Rural,373231.9,850777
2005-01-11,Centro-Oeste,Comercial,345378.0,353280
2005-01-11,Centro-Oeste,Industrial,442648.1,32607
2005-01-11,Centro-Oeste,Outros,255818.4,37531
2005-01-11,Centro-Oeste,Residencial,550947.7999999999,3450325
2005-01-11,Centro-Oeste,Rural,147961.5,270208
2005-01-11,Nordeste,Comercial,667010.7000000001,939186
2005-01-11,Nordeste,Industrial,2204171.0,65659
2005-01-11,Nordeste,Outros,587246.3,182759
2005-01-11,Nordeste,Residencial,1149668.2,11741547
2005-01-11,Nordeste,Rural,311294.60000000003,755241
2005-01-11,Norte,Comercial,220663.7,251309
2005-01-11,Norte,Industrial,962516.0,13396
2005-01-11,Norte,Outros,193062.0,35161
2005-01-11,Norte,Residencial,384562.1,2484707
2005-01-11,Norte,Rural,26882.800000000003,130819
2005-01-11,Sudeste,Comercial,2581206.1,2083606
2005-01-11,Sudeste,Industrial,7721847.2,235738
2005-01-11,Sudeste,Outros,1503855.4,182217
2005-01-11,Sudeste,Residencial,3774517.7,23694791
2005-01-11,Sudeste,Rural,508016.5,885123
2005-01-11,Sul,Comercial,722608.2,727897
2005-01-11,Sul,Industrial,2114081.3,167360
2005-01-11,Sul,Outros,406442.7,88890
2005-01-11,Sul,Residencial,1116744.9,7106368
2005-01-11,Sul,Rural,388465.2,851902
2005-01-12,Centro-Oeste,Comercial,333229.89999999997,354388
2005-01-12,Centro-Oeste,Industrial,435690.9,32489
2005-01-12,Centro-Oeste,Outros,251145.99999999997,37678
2005-01-12,Centro-Oeste,Residencial,528775.1,3463732
2005-01-12,Centro-Oeste,Rural,110934.8,271368
2005-01-12,Nordeste,Comercial,689891.2000000001,942288
2005-01-12,Nordeste,Industrial,2291626.0,65728
2005-01-12,Nordeste,Outros,605530.6,184126
2005-01-12,Nordeste,Residencial,1161649.0999999999,11794802
2005-01-12,Nordeste,Rural,256766.8,765678
2005-01-12,Norte,Comercial,218718.7,251280
2005-01-12,Norte,Industrial,969813.6,13397
2005-01-12,Norte,Outros,198725.3,35307
2005-01-12,Norte,Residencial,360952.9,2491066
2005-01-12,Norte,Rural,26057.800000000003,133843
2005-01-12,Sudeste,Comercial,2634338.0,2091415
2005-01-12,Sudeste,Industrial,7747979.699999999,231127
2005-01-12,Sudeste,Outros,1463014.7000000002,181883
2005-01-12,Sudeste,Residencial,3869508.3,23748325
2005-01-12,Sudeste,Rural,402053.6,890698
2005-01-12,Sul,Comercial,786290.9,728764
2005-01-12,Sul,Industrial,2104743.6,167917
2005-01-12,Sul,Outros,409137.5,89142
2005-01-12,Sul,Residencial,1156844.2,7122993
2005-01-12,Sul,Rural,491726.6,853256
2006-01-01,Centro-Oeste,Comercial,328508.6,354547
2006-01-01,Centro-Oeste,Industrial,413400.4,32442
2006-01-01,Centro-Oeste,Outros,242532.1,37875
2006-01-01,Centro-Oeste,Residencial,527223.7,3471085
2006-01-01,Centro-Oeste,Rural,104912.0,273618
2006-01-01,Nordeste,Comercial,661527.6,944201
2006-01-01,Nordeste,Industrial,2209931.9,65806
2006-01-01,Nordeste,Outros,598023.2,185261
2006-01-01,Nordeste,Residencial,1175576.2,11846865
2006-01-01,Nordeste,Rural,268122.7,774764
2006-01-01,Norte,Comercial,209088.59999999998,251719
2006-01-01,Norte,Industrial,959507.5,13425
2006-01-01,Norte,Outros,181321.1,35411
2006-01-01,Norte,Residencial,352085.9,2502566
2006-01-01,Norte,Rural,25928.9,136506
2006-01-01,Sudeste,Comercial,2638036.0,2090525
2006-01-01,Sudeste,Industrial,7352617.2,230152
2006-01-01,Sudeste,Outros,1424458.0999999999,182489
2006-01-01,Sudeste,Residencial,3895001.6,23865976
2006-01-01,Sudeste,Rural,385507.0,896456
2006-01-01,Sul,Comercial,805834.3,730784
2006-01-01,Sul,Industrial,1915943.5,168309
2006-01-01,Sul,Outros,408816.5,89470
2006-01-01,Sul,Residencial,1217744.5,7146190
2006-01-01,Sul,Rural,579260.9,854775
2006-01-02,Centro-Oeste,Comercial,343952.39999999997,354102
2006-01-02,Centro-Oeste,Industrial,427236.1,32216
2006-01-02,Centro-Oeste,Outros,245355.9,38057
2006-01-02,Centro-Oeste,Residencial,533084.2,3476156
2006-01-02,Centro-Oeste,Rural,117424.9,273727
2006-01-02,Nordeste,Comercial,650098.9,947171
2006-01-02,Nordeste,Industrial,2065904.5,65869
2006-01-02,Nordeste,Outros,609813.8,186572
2006-01-02,Nordeste,Residencial,1126753.5,11893070
2006-01-02,Nordeste,Rural,251470.4,779606
2006-01-02,Norte,Comercial,200085.8,252547
2006-01-02,Norte,Industrial,898997.8,13314
2006-01-02,Norte,Outros,178488.5,35538
2006-01-02,Norte,Residencial,343002.3,2514297
2006-01-02,Norte,Rural,25777.6,139581
2006-01-02,Sudeste,Comercial,2793260.6,2089670
2006-01-02,Sudeste,Industrial,7567739.199999999,229845
2006-01-02,Sudeste,Outros,1504971.5,183774
2006-01-02,Sudeste,Residencial,3891194.9,23904695
2006-01-02,Sudeste,Rural,421651.2,903224
2006-01-02,Sul,Comercial,838272.1,730858
2006-01-02,Sul,Industrial,2084453.8,168791
2006-01-02,Sul,Outros,420293.4,89767
2006-01-02,Sul,Residencial,1237780.7,7161437
2006-01-02,Sul,Rural,606422.3,855614
2006-01-03,Centro-Oeste,Comercial,348033.5,354101
2006-01-03,Centro-Oeste,Industrial,452409.1,32175
2006-01-03,Centro-Oeste,Outros,251978.7,38218
2006-01-03,Centro-Oeste,Residencial,531347.1,3487314
2006-01-03,Centro-Oeste,Rural,112251.3,277979
2006-01-03,Nordeste,Comercial,675512.1000000001,948100
2006-01-03,Nordeste,Industrial,2273992.6,66108
2006-01-03,Nordeste,Outros,574646.8999999999,188008
2006-01-03,Nordeste,Residencial,1204843.0999999999,11945257
2006-01-03,Nordeste,Rural,247026.9,787038
2006-01-03,Norte,Comercial,203756.4,253051
2006-01-03,Norte,Industrial,986674.2,13449
2006-01-03,Norte,Outros,179696.1,35833
2006-01-03,Norte,Residencial,344412.8,2524542
2006-01-03,Norte,Rural,26520.3,143110
2006-01-03,Sudeste,Comercial,2815357.4,2061488
2006-01-03,Sudeste,Industrial,7503660.300000001,228314
2006-01-03,Sudeste,Outros,1475443.0999999999,177986
2006-01-03,Sudeste,Residencial,4121516.5,24005599
2006-01-03,Sudeste,Rural,413304.0,910764
2006-01-03,Sul,Comercial,832411.0,731911
2006-01-03,Sul,Industrial,2165590.6,169400
2006-01-03,Sul,Outros,430868.4,89879
2006-01-03,Sul,Residencial,1206397.2,7179711
2006-01-03,Sul,Rural,576242.0,856436
2006-01-04,Centro-Oeste,Comercial,366139.69999999995,354793
2006-01-04,Centro-Oeste,Industrial,443265.8,32025
2006-01-04,Centro-Oeste,Outros,256737.3,38362
2006-01-04,Centro-Oeste,Residencial,555793.7999999999,3495331
2006-01-04,Centro-Oeste,Rural,119263.2,279929
2006-01-04,Nordeste,Comercial,670385.8999999999,949076
2006-01-04,Nordeste,Industrial,2218404.5,66251
2006-01-04,Nordeste,Outros,596054.2999999999,188877
2006-01-04,Nordeste,Residencial,1183946.0,11996225
2006-01-04,Nordeste,Rural,187547.59999999998,786091
2006-01-04,Norte,Comercial,208147.3,253852
2006-01-04,Norte,Industrial,962768.4,13318
2006-01-04,Norte,Outros,188559.5,35868
2006-01-04,Norte,Residencial,348151.7,2532949
2006-01-04,Norte,Rural,26026.6,146973
2006-01-04,Sudeste,Comercial,2772579.4,2062443
2006-01-04,Sudeste,Industrial,7745038.2,227462
2006-01-04,Sudeste,Outros,1579834.3,183705
2006-01-04,Sudeste,Residencial,3957603.7,24005373
2006-01-04,Sudeste,Rural,390916.6,917177
2006-01-04,Sul,Comercial,816441.7,732626
2006-01-04,Sul,Industrial,2162330.5,170195
2006-01-04,Sul,Outros,427823.6,89935
2006-01-04,Sul,Residencial,1184330.6,7194078
2006-01-04,Sul,Rural,471616.5,857755
2006-01-05,Centro-Oeste,Comercial,333044.60000000003,355266
2006-01-05,Centro-Oeste,Industrial,433597.0,32070
2006-01-05,Centro-Oeste,Outros,249750.00000000003,38525
2006-01-05,Centro-Oeste,Residencial,527020.4,3503560
2006-01-05,Centro-Oeste,Rural,140860.2,281710
2006-01-05,Nordeste,Comercial,642832.0,950941
2006-01-05,Nordeste,Industrial,2209976.6999999997,66234
2006-01-05,Nordeste,Outros,597129.1,189773
2006-01-05,Nordeste,Residencial,1153080.4,12048940
2006-01-05,Nordeste,Rural,190813.1,781527
2006-01-05,Norte,Comercial,205987.59999999998,254915
2006-01-05,Norte,Industrial,989261.0,13365
2006-01-05,Norte,Outros,186700.2,36195
2006-01-05,Norte,Residencial,345137.5,2543101
2006-01-05,Norte,Rural,26872.8,151034
2006-01-05,Sudeste,Comercial,2534542.5,2058141
2006-01-05,Sudeste,Industrial,7592673.9,227650
2006-01-05,Sudeste,Outros,1545385.8,190208
2006-01-05,Sudeste,Residencial,3811707.8,24083789
2006-01-05,Sudeste,Rural,444056.3,927660
2006-01-05,Sul,Comercial,702202.0,732908
2006-01-05,Sul,Industrial,2181245.1,170467
2006-01-05,Sul,Outros,414481.4,90167
2006-01-05,Sul,Residencial,1096409.5,7202503
2006-01-05,Sul,Rural,412803.0,859436
2006-01-06,Centro-Oeste,Comercial,314402.2,355875
2006-01-06,Centro-Oeste,Industrial,445602.8,31922
2006-01-06,Centro-Oeste,Outros,250719.5,38682
2006-01-06,Centro-Oeste,Residencial,514691.7,3511953
2006-01-06,Centro-Oeste,Rural,162270.5,283222
2006-01-06,Nordeste,Comercial,625769.6,957384
2006-01-06,Nordeste,Industrial,2222895.5,66375
2006-01-06,Nordeste,Outros,599175.2999999999,190887
2006-01-06,Nordeste,Residencial,1120204.1,12095811
2006-01-06,Nordeste,Rural,201476.5,785102
2006-01-06,Norte,Comercial,215486.8,255936
2006-01-06,Norte,Industrial,969701.8999999999,13347
2006-01-06,Norte,Outros,193756.8,36342
2006-01-06,Norte,Residencial,355133.19999999995,2550453
2006-01-06,Norte,Rural,27841.3,154909
2006-01-06,Sudeste,Comercial,2454776.8000000003,2062169
2006-01-06,Sudeste,Industrial,7722371.300000001,227250
2006-01-06,Sudeste,Outros,1465696.5,184897
2006-01-06,Sudeste,Residencial,3828065.9,24113741
2006-01-06,Sudeste,Rural,490421.4,935641
2006-01-06,Sul,Comercial,709154.9,734677
2006-01-06,Sul,Industrial,2208094.9,170990
2006-01-06,Sul,Outros,417775.3,90261
2006-01-06,Sul,Residencial,1145519.9,7216806
2006-01-06,Sul,Rural,399240.7,860743
2006-01-07,Centro-Oeste,Comercial,309259.4,357058
2006-01-07,Centro-Oeste,Industrial,468523.80000000005,31863
2006-01-07,Centro-Oeste,Outros,246089.69999999998,38816
2006-01-07,Centro-Oeste,Residencial,511993.0,3523003
2006-01-07,Centro-Oeste,Rural,175774.3,285221
2006-01-07,Nordeste,Comercial,613783.3999999999,956836
2006-01-07,Nordeste,Industrial,2281263.5,66327
2006-01-07,Nordeste,Outros,551829.8,191600
2006-01-07,Nordeste,Residencial,1104726.1,12143468
2006-01-07,Nordeste,Rural,208557.4,779048
2006-01-07,Norte,Comercial,218195.6,256980
2006-01-07,Norte,Industrial,998856.3999999999,13368
2006-01-07,Norte,Outros,196000.8,36487
2006-01-07,Norte,Residencial,369331.7,2559869
2006-01-07,Norte,Rural,30544.9,155798
2006-01-07,Sudeste,Comercial,2392106.1,2058595
2006-01-07,Sudeste,Industrial,7736312.600000001,227245
2006-01-07,Sudeste,Outros,1549575.5,187780
2006-01-07,Sudeste,Residencial,3768572.2,24162787
2006-01-07,Sudeste,Rural,493340.3,943269
2006-01-07,Sul,Comercial,697170.2,735734
2006-01-07,Sul,Industrial,2211594.8,172780
2006-01-07,Sul,Outros,414657.4,90406
2006-01-07,Sul,Residencial,1138292.5,7230405
2006-01-07,Sul,Rural,385658.2,861806
2006-01-08,Centro-Oeste,Comercial,324756.10000000003,358468
2006-01-08,Centro-Oeste,Industrial,485878.89999999997,31895
2006-01-08,Centro-Oeste,Outros,252892.7,38848
2006-01-08,Centro-Oeste,Residencial,534089.0,3534477
2006-01-08,Centro-Oeste,Rural,187246.0,287456
2006-01-08,Nordeste,Comercial,630410.5,959082
2006-01-08,Nordeste,Industrial,2363385.3,66493
2006-01-08,Nordeste,Outros,596143.2,192343
2006-01-08,Nordeste,Residencial,1108110.0,12184755
2006-01-08,Nordeste,Rural,241350.7,785389
2006-01-08,Norte,Comercial,220969.1,257936
2006-01-08,Norte,Industrial,1027668.1000000001,13357
2006-01-08,Norte,Outros,198439.4,36794
2006-01-08,Norte,Residencial,372153.6,2570314
2006-01-08,Norte,Rural,32712.8,162627
2006-01-08,Sudeste,Comercial,2497543.5,2061201
2006-01-08,Sudeste,Industrial,8024272.899999999,227618
2006-01-08,Sudeste,Outros,1514962.9000000001,187240
2006-01-08,Sudeste,Residencial,3774739.4,24240440
2006-01-08,Sudeste,Rural,540550.8,956554
2006-01-08,Sul,Comercial,734546.3,737145
2006-01-08,Sul,Industrial,2262835.2,171045
2006-01-08,Sul,Outros,414384.6,90641
2006-01-08,Sul,Residencial,1150879.7,7245931
2006-01-08,Sul,Rural,395315.3,862068
2006-01-09,Centro-Oeste,Comercial,343910.6,359885
2006-01-09,Centro-Oeste,Industrial,448150.5,31943
2006-01-09,Centro-Oeste,Outros,263471.5,38890
2006-01-09,Centro-Oeste,Residencial,563954.6,3548023
2006-01-09,Centro-Oeste,Rural,184107.30000000002,287655
2006-01-09,Nordeste,Comercial,642212.5,962317
2006-01-09,Nordeste,Industrial,2309747.1999999997,66631
2006-01-09,Nordeste,Outros,591530.9,193548
2006-01-09,Nordeste,Residencial,1137729.3,12241498
2006-01-09,Nordeste,Rural,269733.1,791710
2006-01-09,Norte,Comercial,236940.7,257911
2006-01-09,Norte,Industrial,1005213.8999999999,13296
2006-01-09,Norte,Outros,212120.2,36895
2006-01-09,Norte,Residencial,397911.7,2582229
2006-01-09,Norte,Rural,34127.899999999994,168106
2006-01-09,Sudeste,Comercial,2575626.7,2063864
2006-01-09,Sudeste,Industrial,7876455.1,227622
2006-01-09,Sudeste,Outros,1552914.6,189419
2006-01-09,Sudeste,Residencial,3888549.5,24299623
2006-01-09,Sudeste,Rural,569567.0,969451
2006-01-09,Sul,Comercial,713323.3,738314
2006-01-09,Sul,Industrial,2185915.5999999996,171282
2006-01-09,Sul,Outros,414127.8,90892
2006-01-09,Sul,Residencial,1140225.4,7259265
2006-01-09,Sul,Rural,387910.3,863328
2006-01-10,Centro-Oeste,Comercial,345771.10000000003,359752
2006-01-10,Centro-Oeste,Industrial,456123.00000000006,31853
2006-01-10,Centro-Oeste,Outros,258973.0,39035
2006-01-10,Centro-Oeste,Residencial,563013.1,3559021
2006-01-10,Centro-Oeste,Rural,172402.5,292227
2006-01-10,Nordeste,Comercial,670020.5,964143
2006-01-10,Nordeste,Industrial,2384511.0,66770
2006-01-10,Nordeste,Outros,598749.9,191516
2006-01-10,Nordeste,Residencial,1189699.5,12288108
2006-01-10,Nordeste,Rural,298520.1,793667
2006-01-10,Norte,Comercial,233801.5,259422
2006-01-10,Norte,Industrial,1025941.2000000001,13502
2006-01-10,Norte,Outros,210392.7,37001
2006-01-10,Norte,Residencial,397548.6,2598739
2006-01-10,Norte,Rural,32275.199999999997,176387
2006-01-10,Sudeste,Comercial,2609244.8000000003,2091403
2006-01-10,Sudeste,Industrial,7889940.2,229379
2006-01-10,Sudeste,Outros,1514948.6,186249
2006-01-10,Sudeste,Residencial,3901043.1,24267412
2006-01-10,Sudeste,Rural,488317.0,982315
2006-01-10,Sul,Comercial,722953.0,741159
2006-01-10,Sul,Industrial,2196101.0,172340
2006-01-10,Sul,Outros,411813.7,91480
2006-01-10,Sul,Residencial,1130931.6,7279988
2006-01-10,Sul,Rural,390585.1,866182
2006-01-11,Centro-Oeste,Comercial,354850.9,360521
2006-01-11,Centro-Oeste,Industrial,460141.5,31870
2006-01-11,Centro-Oeste,Outros,261145.0,39123
2006-01-11,Centro-Oeste,Residencial,582829.6,3570143
2006-01-11,Centro-Oeste,Rural,101276.5,295818
2006-01-11,Nordeste,Comercial,696129.8,967577
2006-01-11,Nordeste,Industrial,2302683.5,67014
2006-01-11,Nordeste,Outros,601919.1,192274
2006-01-11,Nordeste,Residencial,1252975.5,12338389
2006-01-11,Nordeste,Rural,279023.5,799114
2006-01-11,Norte,Comercial,231299.7,260439
2006-01-11,Norte,Industrial,1003097.6000000001,13538
2006-01-11,Norte,Outros,203940.3,37171
2006-01-11,Norte,Residencial,402093.2,2610046
2006-01-11,Norte,Rural,31142.7,181080
2006-01-11,Sudeste,Comercial,2703651.1,2094408
2006-01-11,Sudeste,Industrial,8027414.3,229028
2006-01-11,Sudeste,Outros,1555510.4000000001,191511
2006-01-11,Sudeste,Residencial,3997650.5,24445521
2006-01-11,Sudeste,Rural,459454.0,995356
2006-01-11,Sul,Comercial,782297.7000000001,743299
2006-01-11,Sul,Industrial,2196501.3,173320
2006-01-11,Sul,Outros,423568.6,91789
2006-01-11,Sul,Residencial,1203159.6,7300192
2006-01-11,Sul,Rural,438422.1,868372
2006-01-12,Centro-Oeste,Comercial,353014.7,360804
2006-01-12,Centro-Oeste,Industrial,452401.9,31742
2006-01-12,Centro-Oeste,Outros,265246.3,39394
2006-01-12,Centro-Oeste,Residencial,556938.9,3578620
2006-01-12,Centro-Oeste,Rural,114774.3,298851
2006-01-12,Nordeste,Comercial,708719.8,970219
2006-01-12,Nordeste,Industrial,2303704.5,67071
2006-01-12,Nordeste,Outros,614492.3999999999,193313
2006-01-12,Nordeste,Residencial,1218118.2,12402516
2006-01-12,Nordeste,Rural,277674.5,804577
2006-01-12,Norte,Comercial,228112.6,261106
2006-01-12,Norte,Industrial,1017455.0,13479
2006-01-12,Norte,Outros,207274.0,37336
2006-01-12,Norte,Residencial,380070.6,2619830
2006-01-12,Norte,Rural,31457.4,184783
2006-01-12,Sudeste,Comercial,2842322.4000000004,2093992
2006-01-12,Sudeste,Industrial,7857892.1,229488
2006-01-12,Sudeste,Outros,1564504.7,188954
2006-01-12,Sudeste,Residencial,4016722.8,24399138
2006-01-12,Sudeste,Rural,408205.9,1003895
2006-01-12,Sul,Comercial,820171.4,744892
2006-01-12,Sul,Industrial,2135109.5,173839
2006-01-12,Sul,Outros,415955.8,92195
2006-01-12,Sul,Residencial,1195034.2,7318755
2006-01-12,Sul,Rural,508604.39999999997,870910
2007-01-01,Centro-Oeste,Comercial,348076.0,361410
2007-01-01,Centro-Oeste,Industrial,442003.0,31734
2007-01-01,Centro-Oeste,Outros,251430.0,39540
2007-01-01,Centro-Oeste,Residencial,562552.0,3589862
2007-01-01,Centro-Oeste,Rural,173808.0,302119
2007-01-01,Nordeste,Comercial,708971.0,951230
2007-01-01,Nordeste,Industrial,2346146.0,65493
2007-01-01,Nordeste,Outros,595901.0,203049
2007-01-01,Nordeste,Residencial,1259580.0,12377951
2007-01-01,Nordeste,Rural,274230.0,804761
2007-01-01,Norte,Comercial,220446.0,261633
2007-01-01,Norte,Industrial,1001672.0,13546
2007-01-01,Norte,Outros,201980.0,37338
2007-01-01,Norte,Residencial,377018.0,2629767
2007-01-01,Norte,Rural,32592.0,188760
2007-01-01,Sudeste,Comercial,2789730.0,2095676
2007-01-01,Sudeste,Industrial,7828726.0,229531
2007-01-01,Sudeste,Outros,1504980.0,189427
2007-01-01,Sudeste,Residencial,4183534.0,24472442
2007-01-01,Sudeste,Rural,392900.0,1015010
2007-01-01,Sul,Comercial,874357.0,746967
2007-01-01,Sul,Industrial,1973574.0,174238
2007-01-01,Sul,Outros,431150.0,92447
2007-01-01,Sul,Residencial,1327669.0,7341765
2007-01-01,Sul,Rural,596679.0,873085
2007-01-02,Centro-Oeste,Comercial,357054.0,362956
2007-01-02,Centro-Oeste,Industrial,446983.0,31568
2007-01-02,Centro-Oeste,Outros,251091.0,39926
2007-01-02,Centro-Oeste,Residencial,550066.0,3604134
2007-01-02,Centro-Oeste,Rural,116041.0,303283
2007-01-02,Nordeste,Comercial,687911.0,986714
2007-01-02,Nordeste,Industrial,2151323.0,67956
2007-01-02,Nordeste,Outros,583168.0,203987
2007-01-02,Nordeste,Residencial,1208193.0,12538033
2007-01-02,Nordeste,Rural,252557.0,814460
2007-01-02,Norte,Comercial,215023.0,262003
2007-01-02,Norte,Industrial,939507.0,13475
2007-01-02,Norte,Outros,202260.0,37521
2007-01-02,Norte,Residencial,364503.0,2637573
2007-01-02,Norte,Rural,31693.0,193085
2007-01-02,Sudeste,Comercial,2786112.0,2091766
2007-01-02,Sudeste,Industrial,7966169.0,228682
2007-01-02,Sudeste,Outros,1472435.0,186609
2007-01-02,Sudeste,Residencial,4000465.0,24477565
2007-01-02,Sudeste,Rural,390178.0,1023627
2007-01-02,Sul,Comercial,877843.0,747969
2007-01-02,Sul,Industrial,2179652.0,175106
2007-01-02,Sul,Outros,415669.0,92569
2007-01-02,Sul,Residencial,1269714.0,7359604
2007-01-02,Sul,Rural,609059.0,875439
2007-01-03,Centro-Oeste,Comercial,367008.0,364532
2007-01-03,Centro-Oeste,Industrial,482012.0,31357
2007-01-03,Centro-Oeste,Outros,263626.0,40113
2007-01-03,Centro-Oeste,Residencial,552290.0,3612314
2007-01-03,Centro-Oeste,Rural,129379.0,304898
2007-01-03,Nordeste,Comercial,678862.0,990167
2007-01-03,Nordeste,Industrial,2336520.0,68260
2007-01-03,Nordeste,Outros,582474.0,204811
2007-01-03,Nordeste,Residencial,1194430.0,12627521
2007-01-03,Nordeste,Rural,193161.0,805489
2007-01-03,Norte,Comercial,212495.0,261940
2007-01-03,Norte,Industrial,1021864.0,13498
2007-01-03,Norte,Outros,202892.0,37601
2007-01-03,Norte,Residencial,352883.0,2649867
2007-01-03,Norte,Rural,30403.0,195319
2007-01-03,Sudeste,Comercial,2939192.0,2097280
2007-01-03,Sudeste,Industrial,8156928.0,228907
2007-01-03,Sudeste,Outros,1573785.0,196715
2007-01-03,Sudeste,Residencial,4219240.0,24529819
2007-01-03,Sudeste,Rural,399397.0,1031777
2007-01-03,Sul,Comercial,901913.0,749299
2007-01-03,Sul,Industrial,2279174.0,175831
2007-01-03,Sul,Outros,424966.0,92712
2007-01-03,Sul,Residencial,1275474.0,7375238
2007-01-03,Sul,Rural,542532.0,877229
2007-01-04,Centro-Oeste,Comercial,398166.0,367117
2007-01-04,Centro-Oeste,Industrial,493541.0,31151
2007-01-04,Centro-Oeste,Outros,276590.0,39956
2007-01-04,Centro-Oeste,Residencial,596991.0,3619255
2007-01-04,Centro-Oeste,Rural,148611.0,307270
